CIV_POSTAL,CIV_ID,STR_CODE,GSA_NAME
B3B 1L4,47669,6549,DARTMOUTH
B3L 2T1,72977,383,HALIFAX
B2Y 3V9,62451,6416,DARTMOUTH
B3L 3K1,69538,269,HALIFAX
B3R 1N6,23983,184,HALIFAX
B3A 2G7,50901,6386,DARTMOUTH
B2W 1S7,52602,6297,DARTMOUTH
B2Y 3K1,53120,6522,DARTMOUTH
B3K 4K1,69853,574,HALIFAX
B3L 2L6,70350,2,HALIFAX
B3L 3K9,68136,269,HALIFAX
B2Y 2V5,60308,6678,DARTMOUTH
B3M 4B4,8815,228,HALIFAX
B3H 1L5,80999,419,HALIFAX
B3P 1A6,82841,458,HALIFAX
B3P 1Y5,82982,684,HALIFAX
B2X 3E6,104511,6159,DARTMOUTH
B3A 4X9,48957,15006,DARTMOUTH
B3H 3S9,78085,174,HALIFAX
B3H 1J9,79619,419,HALIFAX
B3P 2J6,82639,158,HALIFAX
B3M 1N8,12255,65,HALIFAX
B3M 3S6,12759,865,HALIFAX
B3M 1M9,13640,341,HALIFAX
,144752,16739,HALIFAX
B3M 1K1,15268,804,HALIFAX
B2X 1V1,50784,6371,DARTMOUTH
B3N 2G8,19760,795,HALIFAX
B3A 2H1,50926,6030,DARTMOUTH
B2W 3K4,50988,6464,DARTMOUTH
B3A 3V3,51190,6505,DARTMOUTH
B2W 0G1,140964,16647,DARTMOUTH
B3H 4E8,78067,300,HALIFAX
B3H 1N8,79934,604,HALIFAX
B3P 1K4,82461,395,HALIFAX
B3H 2P9,133555,59,HALIFAX
B3H 3T7,127874,174,HALIFAX
B3H 4M1,80678,1016,HALIFAX
B3K 2Z4,66586,140,HALIFAX
B3N 2J8,19956,715,HALIFAX
B3M 4W1,121694,15687,HALIFAX
,144045,877,HALIFAX
B3K 3T5,69700,537,HALIFAX
B3S 1L2,11613,1082,HALIFAX
B3M 4A3,11175,181,HALIFAX
B3R 0B3,147318,268,HALIFAX
B3M 1V2,11134,588,HALIFAX
B3M 1V2,11362,588,HALIFAX
B3M 3Y5,10581,719,HALIFAX
B3M 1R4,12032,547,HALIFAX
B3M 1S1,10591,16572,HALIFAX
B3M 1P3,12874,125,HALIFAX
B3S 1E4,13852,1085,HALIFAX
B3S 1E3,13853,1081,HALIFAX
B3M 1N5,13971,387,HALIFAX
B3S 1E6,13990,1088,HALIFAX
B3M 1N5,14038,387,HALIFAX
B3M 1N3,13376,631,HALIFAX
B3A 1M5,58070,6723,DARTMOUTH
B3L 2Z4,73589,204,HALIFAX
B2Y 3A5,58405,6637,DARTMOUTH
B2W 1S7,54021,6297,DARTMOUTH
B3H 4H3,77914,38,HALIFAX
B2X 3S2,123435,6394,DARTMOUTH
B2X 2V7,106016,6349,DARTMOUTH
B3M 4E9,127625,898,HALIFAX
B3K 3A7,66250,885,HALIFAX
B2Y 3S1,66234,6533,DARTMOUTH
B3L 2P4,67208,173,HALIFAX
B3L 1J4,75882,632,HALIFAX
B3M 1B3,16907,514,HALIFAX
B3A 0B7,146177,16708,DARTMOUTH
B3L 3X9,66167,540,HALIFAX
B3H 4A9,76858,146,HALIFAX
B3P 1G4,84256,90,HALIFAX
B3H 2X4,82689,817,HALIFAX
B3J 3K4,72943,28,HALIFAX
B3J 2H4,77342,673,HALIFAX
B2Y 1T5,56766,6722,DARTMOUTH
B2Y 3E2,55547,6347,DARTMOUTH
B3L 1W6,69798,283,HALIFAX
B3N 1Z6,20574,29,HALIFAX
B3K 5V1,66484,1060,HALIFAX
B3H 1C1,82334,610,HALIFAX
B3A 4Y1,48775,6256,DARTMOUTH
B2Y 4H3,66669,6003,DARTMOUTH
B2Y 1E5,58512,6477,DARTMOUTH
B3A 1V4,57058,6678,DARTMOUTH
B3A 2S7,57125,6667,DARTMOUTH
B3R 1M8,24021,614,HALIFAX
B2Y 4C6,55803,6702,DARTMOUTH
B3K 4S8,138536,701,HALIFAX
B3M 1B4,17326,514,HALIFAX
B2Y 1J5,60150,6536,DARTMOUTH
B3P 2S5,86126,15254,HALIFAX
B3B 0C4,138876,16488,DARTMOUTH
B3P 1S5,84683,869,HALIFAX
B3K 1Z4,63340,901,HALIFAX
B3L 3A1,71976,204,HALIFAX
B3R 1B3,87993,57,HALIFAX
B3H 2J8,75675,159,HALIFAX
B3M 1M6,13318,341,HALIFAX
B3N 2P6,17101,209,HALIFAX
B3L 1J8,72410,473,HALIFAX
B2Y 4T2,65864,6480,DARTMOUTH
B2W 6M7,123044,15644,DARTMOUTH
,143054,16751,HALIFAX
B2W 6H9,56144,6714,DARTMOUTH
B3K 5W6,67163,120,HALIFAX
B3K 1B5,70370,214,HALIFAX
B3K 1V4,64988,84,HALIFAX
B3B 0A3,141652,16201,DARTMOUTH
B3K 6R6,129178,555,HALIFAX
B2W 6M7,123708,15644,DARTMOUTH
B3M 4T1,121352,15617,HALIFAX
B2W 3J6,51667,6217,DARTMOUTH
B2W 2X3,51686,6050,DARTMOUTH
B2Y 3K2,53508,6522,DARTMOUTH
B2W 4C4,53549,6189,DARTMOUTH
B3L 2Y9,73065,655,HALIFAX
B3N 1G6,79374,281,HALIFAX
B2W 2W4,55002,6211,DARTMOUTH
B3A 1R5,55076,6698,DARTMOUTH
B3K 2N2,58732,683,HALIFAX
B3N 2J8,19746,715,HALIFAX
B3M 3Y1,10890,1007,HALIFAX
B3N 3H8,129786,15560,HALIFAX
B3S 0C4,147336,16601,HALIFAX
B3H 2W1,80644,900,HALIFAX
B3H 1N5,80820,687,HALIFAX
B3P 1E4,82346,195,HALIFAX
B3A 0A6,142627,16676,DARTMOUTH
B3M 1Z7,9530,887,HALIFAX
B3A 1V9,55460,6678,DARTMOUTH
B3H 2C2,76113,85,HALIFAX
B2W 2Z1,55445,6389,DARTMOUTH
B3L 2G1,74043,723,HALIFAX
B2Y 3G7,138929,6278,DARTMOUTH
B2W 2P6,57070,6146,DARTMOUTH
B3A 3M7,54357,6586,DARTMOUTH
B2W 3A4,55717,6026,DARTMOUTH
B3A 4Z6,55875,15012,DARTMOUTH
B3L 2T4,72579,619,HALIFAX
B3M 1H1,18040,24,HALIFAX
B3M 3L1,14468,787,HALIFAX
B2W 2P9,56471,6380,DARTMOUTH
B3A 3P4,53921,6126,DARTMOUTH
B3L 1Y7,72469,640,HALIFAX
B3K 1J3,70004,859,HALIFAX
B3L 2E1,71405,285,HALIFAX
B3L 3S6,72135,344,HALIFAX
B3A 3Z9,54065,6369,DARTMOUTH
B3H 4C5,76794,714,HALIFAX
B3H 3T3,77059,174,HALIFAX
B3H 3A8,82562,779,HALIFAX
B2W 0B1,138420,16477,DARTMOUTH
B2Y 4J4,59390,6519,DARTMOUTH
B2Y 1V9,59511,6439,DARTMOUTH
B2X 2V3,106220,6192,DARTMOUTH
B3K 3M9,62598,16570,HALIFAX
B3K 1G6,67916,16451,HALIFAX
B3L 3E5,74584,674,HALIFAX
B3H 4E2,76311,204,HALIFAX
B3K 1E4,71079,235,HALIFAX
B3H 2N3,74958,757,HALIFAX
B2Y 3L1,54897,6560,DARTMOUTH
B3L 3X8,66550,540,HALIFAX
B3S 1L9,127588,1021,HALIFAX
B3J 2J8,76868,266,HALIFAX
B3J 2J2,76880,96,HALIFAX
B3M 2K9,144118,69,HALIFAX
B3P 1H6,84610,506,HALIFAX
B3M 1K3,16431,170,HALIFAX
B3M 1J3,16481,351,HALIFAX
B3J 1T9,136147,405,HALIFAX
B3K 2G3,63961,781,HALIFAX
B3R 2A1,87933,664,HALIFAX
B2Y 4C6,56125,6702,DARTMOUTH
B3P 1R4,82588,627,HALIFAX
B2W 2W7,139673,6211,DARTMOUTH
B3N 2S2,16445,278,HALIFAX
B3M 1W8,10294,650,HALIFAX
B2W 1B4,73985,6546,DARTMOUTH
B2W 6L7,61520,15544,DARTMOUTH
B3L 3W7,66295,561,HALIFAX
B3K 2R4,62194,272,HALIFAX
B3R 1M9,25398,484,HALIFAX
B3L 1K2,71614,275,HALIFAX
B3K 1H1,69298,889,HALIFAX
B3R 2H5,23956,613,HALIFAX
B3R 2C6,24070,705,HALIFAX
B2Y 4L9,58751,6577,DARTMOUTH
B3L 1X3,68783,495,HALIFAX
B3K 2Z5,66016,140,HALIFAX
B3L 2X7,74094,71,HALIFAX
B2W 6P8,130936,16052,DARTMOUTH
B2W 4Z2,110419,6592,DARTMOUTH
B3H 1K9,80699,419,HALIFAX
B2W 2X4,53210,6050,DARTMOUTH
B2X 1G3,49774,6307,DARTMOUTH
B2X 1G6,49778,6556,DARTMOUTH
B3J 1Y1,71466,364,HALIFAX
B3K 1E7,71469,203,HALIFAX
B3K 5S7,65778,1036,HALIFAX
B3R 2C6,24016,705,HALIFAX
B3J 2B2,129986,28,HALIFAX
B2Y 3C3,128747,6372,DARTMOUTH
B3H 4E7,76165,106,HALIFAX
B3H 4M9,80125,419,HALIFAX
B3L 2Z4,73468,204,HALIFAX
B3L 2X8,74563,71,HALIFAX
B3P 2A1,84045,474,HALIFAX
B2W 1Y6,51685,6569,DARTMOUTH
B3A 1L4,58656,6348,DARTMOUTH
B3P 1R3,83474,627,HALIFAX
B3H 1E9,81902,710,HALIFAX
B3N 3M3,129641,565,HALIFAX
B2Y 1R5,60309,6625,DARTMOUTH
B3N 1X5,21000,707,HALIFAX
B3H 2A2,78101,191,HALIFAX
B3M 1S7,10777,319,HALIFAX
B3K 4R4,64201,701,HALIFAX
B3H 1B3,83279,295,HALIFAX
B3P 1E7,83288,128,HALIFAX
,123200,6032,DARTMOUTH
B3M 3H2,9319,529,HALIFAX
B3B 1V8,148640,6419,DARTMOUTH
B3S 0A7,142878,16601,HALIFAX
B3S 0A7,142885,16601,HALIFAX
B3P 2K8,83042,918,HALIFAX
B2W 2H8,50360,6412,DARTMOUTH
B3M 2R5,142061,82,HALIFAX
B3K 5S1,58274,1013,HALIFAX
B3N 1Z8,20615,29,HALIFAX
B3H 2R5,79733,568,HALIFAX
B3M 3G6,147359,606,HALIFAX
B3M 2S6,9150,440,HALIFAX
B3L 1E9,73508,902,HALIFAX
B3M 1Z5,9477,887,HALIFAX
B2X 1A9,50748,6684,DARTMOUTH
B3A 2M9,52594,6141,DARTMOUTH
B2W 3H6,50843,6532,DARTMOUTH
B3L 1Y4,69177,487,HALIFAX
B3L 1S9,72226,838,HALIFAX
B3K 5Z7,69309,360,HALIFAX
B3H 3Y2,80779,66,HALIFAX
B2W 1Z5,53923,6531,DARTMOUTH
B3K 4S2,63599,701,HALIFAX
B2X 1J3,48083,6198,DARTMOUTH
B2Y 3X1,59855,6131,DARTMOUTH
B3K 4J8,60307,397,HALIFAX
B3J 1H4,76010,770,HALIFAX
B2Y 3N2,62401,6306,DARTMOUTH
B2W 2E2,115219,6047,DARTMOUTH
B3L 1V3,68711,20,HALIFAX
B3L 2N1,68676,718,HALIFAX
B2Y 1L4,59271,15018,DARTMOUTH
B2W 6M7,123774,15644,DARTMOUTH
B2Y 3W8,62188,6263,DARTMOUTH
B3P 2K3,138658,694,HALIFAX
B2W 0G4,141337,16665,DARTMOUTH
B2W 6S1,143279,16240,DARTMOUTH
B3L 2B6,69410,63,HALIFAX
B3A 3Z2,50182,6009,DARTMOUTH
B3N 1S2,79329,291,HALIFAX
B3H 3Z7,76786,619,HALIFAX
B3K 1X1,64541,725,HALIFAX
B2X 2S3,122765,6159,DARTMOUTH
B3A 3B7,58884,6340,DARTMOUTH
B3A 2P2,51755,6563,DARTMOUTH
B3P 2L6,82693,134,HALIFAX
B3N 3L8,124160,1090,HALIFAX
B3P 1G7,84428,5,HALIFAX
B3L 3E5,75199,674,HALIFAX
B3A 3P6,52933,6126,DARTMOUTH
B2X 2V5,106321,6349,DARTMOUTH
B3K 3P6,58449,4,HALIFAX
B3H 2E4,75698,433,HALIFAX
B3A 3J5,54243,6713,DARTMOUTH
B3L 3X5,67069,307,HALIFAX
B2W 1R6,51425,6701,DARTMOUTH
B3A 3J8,52914,6713,DARTMOUTH
B3A 1J1,52927,6711,DARTMOUTH
B2W 5Z9,58851,6037,DARTMOUTH
B3A 2A6,54115,6616,DARTMOUTH
B2W 0B8,54124,16611,DARTMOUTH
B2Y 4N3,58121,6470,DARTMOUTH
B3H 2L1,75669,600,HALIFAX
B3L 3H3,75792,431,HALIFAX
B2W 6R7,133315,16199,DARTMOUTH
B3K 3W3,70974,62,HALIFAX
B3K 1S4,68059,878,HALIFAX
B3L 1Y5,70360,487,HALIFAX
B3L 1T8,72002,80,HALIFAX
B3L 2L8,70163,833,HALIFAX
B3L 2M6,67224,718,HALIFAX
B2W 2S2,53198,6715,DARTMOUTH
B3N 3J1,20276,15532,HALIFAX
B3M 1Z8,9418,704,HALIFAX
B3M 2K9,9458,69,HALIFAX
B3L 1K2,71778,275,HALIFAX
B3K 3M4,138517,239,HALIFAX
B2W 4C8,54088,6188,DARTMOUTH
B3K 3L4,56797,447,HALIFAX
B2W 4C6,56885,6622,DARTMOUTH
B3H 1R6,79582,336,HALIFAX
B3H 2E8,75875,433,HALIFAX
B2Y 3H1,52890,6376,DARTMOUTH
B3J 2J6,75037,96,HALIFAX
B3A 2P5,51161,6296,DARTMOUTH
B3A 3T4,51183,6466,DARTMOUTH
B2W 2R6,51191,6715,DARTMOUTH
B2W 3A9,53167,6407,DARTMOUTH
B3A 1T8,58051,6678,DARTMOUTH
B2W 2X6,53878,6050,DARTMOUTH
B3N 0B9,146419,16880,HALIFAX
B2Y 3W3,61747,6263,DARTMOUTH
B3A 2K2,50100,6121,DARTMOUTH
B2X 2P3,105808,6704,DARTMOUTH
B2X 2P3,105889,6704,DARTMOUTH
B2W 2J2,51208,6412,DARTMOUTH
B2W 1P8,54028,6614,DARTMOUTH
B2W 1E2,72904,6663,DARTMOUTH
B3R 1R8,144526,1073,HALIFAX
B3J 1A4,77656,765,HALIFAX
B3B 0B4,137166,6709,DARTMOUTH
B3M 2J4,12485,69,HALIFAX
B2Y 1W1,59320,6439,DARTMOUTH
B3L 3S3,68291,350,HALIFAX
B2W 3C9,54837,6493,DARTMOUTH
B3H 2E9,76229,433,HALIFAX
B3A 4M2,49776,6219,DARTMOUTH
B2Y 3L4,54571,6560,DARTMOUTH
B3L 1Z4,69403,211,HALIFAX
B3L 1K9,71903,169,HALIFAX
B3K 1N7,67534,593,HALIFAX
B3K 3T6,69733,537,HALIFAX
B3K 1L5,69861,165,HALIFAX
B3J 1X3,73423,364,HALIFAX
B3L 1G1,73483,902,HALIFAX
B3R 1H7,24611,722,HALIFAX
B3B 1S1,47824,6656,DARTMOUTH
B3P 1T2,84223,869,HALIFAX
B3M 2S5,9135,440,HALIFAX
B3N 2K6,17620,337,HALIFAX
B2X 1P5,110527,6230,DARTMOUTH
B3P 2J2,83213,916,HALIFAX
B3H 2B4,78347,841,HALIFAX
B2W 3A6,54259,16616,DARTMOUTH
B2W 2P6,57092,6146,DARTMOUTH
B3H 3N5,75096,835,HALIFAX
B3L 4H3,71490,464,HALIFAX
B3P 1A1,82265,567,HALIFAX
B3H 1N2,79447,837,HALIFAX
B3P 2L5,82703,1,HALIFAX
B2W 2L7,111370,6708,DARTMOUTH
B3L 4B1,68994,16588,HALIFAX
B3L 2V8,69295,619,HALIFAX
B3K 4K9,69304,241,HALIFAX
B2W 0A1,134821,16327,DARTMOUTH
B3H 1R8,79590,336,HALIFAX
B3N 1B8,80243,417,HALIFAX
B3H 2P7,79510,59,HALIFAX
B3M 1B8,18363,514,HALIFAX
B2W 1X9,53163,6622,DARTMOUTH
B3K 2B9,63578,488,HALIFAX
B2Y 3C3,59512,6372,DARTMOUTH
B3M 3H7,8314,739,HALIFAX
B3P 2M1,83156,694,HALIFAX
B3M 1R1,11518,148,HALIFAX
B3H 3W6,80278,237,HALIFAX
B3K 5K6,129113,809,HALIFAX
B3B 1B1,132156,6809,DARTMOUTH
B3N 3L8,124156,1090,HALIFAX
B3J 1Y3,141655,59,HALIFAX
B3P 2S2,86043,15255,HALIFAX
B3H 2X3,82922,817,HALIFAX
B3M 4R1,14513,324,HALIFAX
B3A 1R4,54993,6698,DARTMOUTH
B2Y 1H1,62669,6536,DARTMOUTH
B3R 1K1,24500,398,HALIFAX
B3A 3W3,51601,6062,DARTMOUTH
B2W 1M1,55021,6077,DARTMOUTH
B3N 1Y8,20871,260,HALIFAX
B2Y 2W5,143840,6525,DARTMOUTH
B3L 2P5,130355,173,HALIFAX
B2Y 1R1,59117,6339,DARTMOUTH
B3N 2E3,19083,549,HALIFAX
B2Y 2M2,65236,6124,DARTMOUTH
B3H 3G7,82000,527,HALIFAX
B3R 1T5,23647,247,HALIFAX
B3B 1Z1,130109,6665,DARTMOUTH
B3A 0A9,142547,16676,DARTMOUTH
B3H 3E7,75994,701,HALIFAX
B3K 1C7,69718,235,HALIFAX
B3K 4V7,69909,413,HALIFAX
B3L 2Y5,73559,293,HALIFAX
B3H 3J3,76105,284,HALIFAX
B3N 2Z8,21465,136,HALIFAX
B3M 1P9,11441,548,HALIFAX
B3S 1E2,11717,1075,HALIFAX
B3H 3G7,81753,527,HALIFAX
B3P 0B8,141664,16677,HALIFAX
B2Y 2M5,64889,6561,DARTMOUTH
B3P 2J9,81982,694,HALIFAX
B3R 1V7,85711,395,HALIFAX
B3R 2A8,25328,832,HALIFAX
B3L 2J6,71379,422,HALIFAX
B2Y 1C5,60272,6496,DARTMOUTH
B3P 2J9,82190,694,HALIFAX
B3P 2J9,82206,694,HALIFAX
B3N 3L3,124137,15554,HALIFAX
B3M 3N1,14898,934,HALIFAX
B3L 4W9,65166,207,HALIFAX
B2W 3C8,53590,6493,DARTMOUTH
B3M 1J6,15114,892,HALIFAX
B2Y 1X2,56498,6662,DARTMOUTH
B3H 3Z6,76367,619,HALIFAX
B3J 1E2,76463,190,HALIFAX
B3A 3L7,54134,6645,DARTMOUTH
B3S 1E2,11569,1075,HALIFAX
B3L 2T2,74618,619,HALIFAX
B3M 1H1,18129,24,HALIFAX
B3L 2Y2,74367,293,HALIFAX
B3N 1L4,22281,216,HALIFAX
B3N 2A5,20549,771,HALIFAX
B3L 1X7,70697,495,HALIFAX
B3M 3Y6,10774,982,HALIFAX
B3A 1C6,60718,6711,DARTMOUTH
B3A 4C5,51740,6541,DARTMOUTH
B2X 2S3,104247,6159,DARTMOUTH
B2W 2E7,53216,6189,DARTMOUTH
B3A 2K5,49769,6391,DARTMOUTH
B3M 1N2,13188,631,HALIFAX
B3M 4G8,12384,1043,HALIFAX
B3S 1E6,14095,1088,HALIFAX
B2W 1S6,52255,6297,DARTMOUTH
B3A 4G2,50740,6094,DARTMOUTH
B2X 1H3,48673,6332,DARTMOUTH
B3K 2Z8,142229,515,HALIFAX
B3P 0C6,144506,16810,HALIFAX
B3A 2Z4,132053,6815,DARTMOUTH
B3N 2E4,19684,549,HALIFAX
B3A 4B8,53919,6156,DARTMOUTH
B3A 3M5,55294,6586,DARTMOUTH
B3K 2R2,58329,349,HALIFAX
B2W 1B7,73263,6252,DARTMOUTH
B2Y 3C2,55504,6445,DARTMOUTH
B2W 5E5,111258,6634,DARTMOUTH
B3H 2N8,73762,638,HALIFAX
B3N 3M1,129600,565,HALIFAX
B2Y 3L4,54663,6560,DARTMOUTH
B3P 1K9,83119,395,HALIFAX
B3M 4C3,11174,181,HALIFAX
B3A 0A1,137894,6816,DARTMOUTH
B3M 0A8,138254,16071,HALIFAX
B3L 3M8,71537,207,HALIFAX
B3L 3M9,71702,207,HALIFAX
B3A 2J7,50116,6528,DARTMOUTH
B2X 0A1,137103,16433,DARTMOUTH
B3L 3X4,68070,711,HALIFAX
B3P 2K8,83116,918,HALIFAX
B3K 2Y8,137858,140,HALIFAX
B2Y 2J2,63674,6225,DARTMOUTH
B3K 3A3,67297,220,HALIFAX
B3M 3P3,13209,827,HALIFAX
B2Y 2N7,62677,6012,DARTMOUTH
B3H 1B7,83009,653,HALIFAX
B3L 3C5,76206,31,HALIFAX
B3K 5V5,67078,829,HALIFAX
B3L 3G5,74810,509,HALIFAX
B2W 2L7,110304,6708,DARTMOUTH
B2X 2P1,105991,6609,DARTMOUTH
B3N 3K7,129678,15858,HALIFAX
B2X 0A1,137102,16433,DARTMOUTH
B3S 1G4,22465,1019,HALIFAX
B3S 1E2,11812,1075,HALIFAX
B3M 1T1,11843,319,HALIFAX
B3H 3X7,81867,66,HALIFAX
B3M 3A4,8699,156,HALIFAX
B2Y 1E4,58613,6477,DARTMOUTH
B3K 2G8,62726,200,HALIFAX
B2W 0A5,142411,16388,DARTMOUTH
B2W 0B1,138418,16477,DARTMOUTH
B3P 2T7,123230,15497,HALIFAX
B3N 3H5,81317,1091,HALIFAX
B3M 2L4,8902,69,HALIFAX
B3M 0B5,8242,16579,HALIFAX
B3M 2C7,9509,286,HALIFAX
B3M 1X2,10106,327,HALIFAX
B3K 4S6,61977,701,HALIFAX
B3H 1J6,79232,419,HALIFAX
B2X 3S8,108089,6029,DARTMOUTH
B2Y 2G6,64024,6102,DARTMOUTH
B3K 2S5,61951,402,HALIFAX
B2W 6A1,60357,6537,DARTMOUTH
B3H 1G4,80579,48,HALIFAX
B3H 1C8,82658,363,HALIFAX
B3L 3E3,74594,33,HALIFAX
B3H 2G5,76583,433,HALIFAX
B2Y 1Z7,139020,6559,DARTMOUTH
B3R 0B3,147309,268,HALIFAX
B3R 2H2,25200,424,HALIFAX
,78387,831,HALIFAX
B3N 2N5,16544,7,HALIFAX
B3N 3J2,127696,15553,HALIFAX
B2Y 2A5,63328,6244,DARTMOUTH
B3P 1J8,84120,179,HALIFAX
B3P 1X3,145017,774,HALIFAX
B3M 2X6,15977,225,HALIFAX
B3M 2X7,16260,225,HALIFAX
B3N 1Z2,20759,642,HALIFAX
B3M 3S6,12777,865,HALIFAX
B3N 0C4,146357,445,HALIFAX
B3A 2K7,49641,6391,DARTMOUTH
B3R 1G6,24696,749,HALIFAX
B3A 1V9,55634,6678,DARTMOUTH
B3P 0B7,139913,16523,HALIFAX
B2Y 1K8,60468,6536,DARTMOUTH
B3L 2Z3,75297,204,HALIFAX
B3K 5C2,69947,877,HALIFAX
B3N 3G5,81826,1071,HALIFAX
B3M 1S7,10871,319,HALIFAX
B3N 3C3,78797,1018,HALIFAX
B2X 2S3,104231,6159,DARTMOUTH
B2Y 4L6,59569,6584,DARTMOUTH
B2Y 4L6,59554,6584,DARTMOUTH
B3P 0B8,142083,16677,HALIFAX
B2W 1L8,54331,6077,DARTMOUTH
B2W 6N8,123762,15544,DARTMOUTH
B3H 1T3,79414,765,HALIFAX
B2W 2L9,112680,6708,DARTMOUTH
B2X 3V1,122779,6159,DARTMOUTH
B2Y 3E7,55939,6403,DARTMOUTH
B2Y 1X2,55944,6662,DARTMOUTH
B3K 2P8,57411,349,HALIFAX
B2Y 2Y7,57418,6305,DARTMOUTH
B2Y 0A9,63214,6453,DARTMOUTH
B2W 6A1,59946,6551,DARTMOUTH
B3N 1S2,79410,291,HALIFAX
B3H 3L4,79471,851,HALIFAX
B3L 2X6,73174,460,HALIFAX
B3L 2Y4,73194,293,HALIFAX
B2X 1L9,110515,6585,DARTMOUTH
B2X 1P4,111091,6230,DARTMOUTH
B3N 1V5,81134,796,HALIFAX
B3N 3C6,78883,1018,HALIFAX
B2W 1A5,73818,6533,DARTMOUTH
B2Y 1G5,60435,6548,DARTMOUTH
B3P 2L6,82146,134,HALIFAX
B3A 1P5,56575,6813,DARTMOUTH
B3K 3J6,59013,272,HALIFAX
B3M 1M4,16053,326,HALIFAX
B3M 3L3,16194,777,HALIFAX
B3M 3L4,16339,777,HALIFAX
B3K 2B3,63888,437,HALIFAX
B3A 4Y4,48777,6132,DARTMOUTH
B3A 3B4,58307,6090,DARTMOUTH
B3M 1X9,10229,822,HALIFAX
B3P 1E4,82263,195,HALIFAX
B3K 3S7,66240,599,HALIFAX
B2Y 2L6,65505,6170,DARTMOUTH
B2Y 2K7,61452,6352,DARTMOUTH
B3L 1G7,72246,18,HALIFAX
B3H 2M8,74252,757,HALIFAX
B3L 2P5,130361,173,HALIFAX
B3K 3N2,60048,13,HALIFAX
B3K 4Z3,62066,129,HALIFAX
B2Y 3W9,62163,6263,DARTMOUTH
B2Y 3W6,62218,6263,DARTMOUTH
B3N 2T2,15226,278,HALIFAX
B2X 2G6,129752,6694,DARTMOUTH
B3R 1B7,25509,929,HALIFAX
B3R 1R1,23507,613,HALIFAX
B3K 1X6,64500,790,HALIFAX
B2Y 3P7,61173,6533,DARTMOUTH
B2X 2P6,105815,6704,DARTMOUTH
B3A 3Y7,50919,6009,DARTMOUTH
B3N 1X5,21033,707,HALIFAX
B3P 1M6,85203,732,HALIFAX
B3R 1G7,24719,749,HALIFAX
B3H 4B9,75448,71,HALIFAX
B3M 1Z5,9528,887,HALIFAX
B3K 3B4,161590,360,HALIFAX
B2W 0A2,135441,16389,DARTMOUTH
B3K 2C3,64318,489,HALIFAX
B2W 3C8,53171,6493,DARTMOUTH
B3M 2T1,8935,440,HALIFAX
B3B 1R6,47482,16249,DARTMOUTH
B3B 1N3,47560,6354,DARTMOUTH
B3M 1X7,9816,822,HALIFAX
B2W 6R5,133291,15544,DARTMOUTH
B3M 3A1,14865,682,HALIFAX
B3N 2G3,138194,795,HALIFAX
B2Y 4H8,58599,6076,DARTMOUTH
B2Y 3E3,54600,6403,DARTMOUTH
B3A 3R4,54855,6166,DARTMOUTH
B3A 3G3,56150,6327,DARTMOUTH
B3A 4B7,134841,6452,DARTMOUTH
B2Y 3V8,62651,6416,DARTMOUTH
B3K 2C4,64474,489,HALIFAX
B3L 1C5,76684,675,HALIFAX
B2W 2E3,115931,6472,DARTMOUTH
B2W 2J3,52707,6412,DARTMOUTH
B2W 2G1,51202,6183,DARTMOUTH
B3L 2V3,70812,619,HALIFAX
B3L 3N5,70961,207,HALIFAX
B2X 1G4,49696,6307,DARTMOUTH
B3A 3P9,51353,6126,DARTMOUTH
B2W 3E8,51399,6646,DARTMOUTH
B3A 4A2,52936,6369,DARTMOUTH
B3L 4B6,71570,390,HALIFAX
B2W 6L2,126882,15530,DARTMOUTH
B3R 0A9,144964,16817,HALIFAX
B3K 5W6,67145,120,HALIFAX
B2X 2C3,109207,6694,DARTMOUTH
B3J 2B5,73496,28,HALIFAX
B3R 1K6,24412,43,HALIFAX
B2W 6L8,126679,15544,DARTMOUTH
B2Y 4V4,121145,15627,DARTMOUTH
B3M 1Z7,9538,887,HALIFAX
B3S 1G2,14076,1087,HALIFAX
B3K 4T6,72758,625,HALIFAX
B3L 1V1,68376,20,HALIFAX
B3K 2V8,64701,409,HALIFAX
B3M 3G9,9735,698,HALIFAX
B3K 5B6,71637,877,HALIFAX
B3P 1P6,83733,858,HALIFAX
B3L 3H5,76133,178,HALIFAX
B3L 3H5,76161,178,HALIFAX
B2W 1Y8,51187,6631,DARTMOUTH
B2Y 3J7,52808,6133,DARTMOUTH
B3L 3Y1,66583,728,HALIFAX
B2X 3T4,126947,6029,DARTMOUTH
B3L 2M4,69226,772,HALIFAX
B3R 2H4,25223,436,HALIFAX
B2Y 3J6,53201,6133,DARTMOUTH
B3A 1N3,55285,6723,DARTMOUTH
B2W 3A4,55288,6026,DARTMOUTH
B2W 2R4,56705,6128,DARTMOUTH
B3H 1P8,78390,309,HALIFAX
,158639,16823,DARTMOUTH
B2Y 3N2,62127,6306,DARTMOUTH
B3K 4A4,60606,559,HALIFAX
B3S 1G2,13593,1087,HALIFAX
B2X 3T6,108002,6394,DARTMOUTH
B3R 1W4,86872,395,HALIFAX
B3P 2C4,83328,669,HALIFAX
B2W 6L2,126873,15530,DARTMOUTH
B2W 6L2,126875,15530,DARTMOUTH
B3A 4Z3,127007,15582,DARTMOUTH
B3N 2M1,19406,724,HALIFAX
B3K 2C6,64951,489,HALIFAX
B2Y 3G5,54820,6122,DARTMOUTH
B3A 1C5,61094,6231,DARTMOUTH
