FULL_NAME,STR_TYPE,STR_CODE_L,Shape__Length
MATTHEW DR,DR,15596,1005.713367
LAMONT TERR,TERR,16484,964.2433071
FINNIAN ROW,ROW,16485,356.7156826
SILAS LANE,LANE,16486,209.8687697
GALE TERR,TERR,16488,799.5544208
CHLOE LANE,LANE,16489,330.7703165
OLLIES LOOP,LOOP,15773,1149.834854
DURHAM LANE,LANE,15774,226.9826502
BISHOPS GATE RD,RD,15775,1326.277029
SLOANE CRT,CRT,15776,420.2403393
CAPTAIN HEMLOCK LANE,LANE,15778,970.1995225
DOUGLAS DR,DR,7432,351.3029664
ROCHESTER DR,DR,15418,2538.059898
BRUSHFIELD DR,DR,15419,814.7186347
CHRISTIES RD,RD,10206,1296.502471
CHURCH LANE,LANE,10207,188.9628334
CHURCH ST,ST,10208,1834.2511
SWEET WATER LANE,LANE,16161,104.8525626
KLEFENZ LANE,LANE,16163,161.674322
KNOLL RG,RG,16164,179.3638922
LAKEVISTA LANE,LANE,16165,265.6896875
SHORELINE DR,DR,15262,742.0186175
GLENCAIRN LANE,LANE,15264,230.6395988
BLACK DUCK WALK,WALK,15267,366.3834473
KENSINGTON CRT,CRT,15268,440.2375662
KILLARNEY CRES,CRES,15269,776.910985
CAMBRIDGE DR,DR,15270,446.3154754
HUCK FINN RD,RD,15272,878.0455092
BRISTOL AVE,AVE,7165,2641.543622
SOUTHHAVEN CL,CL,16052,471.4821452
HARDWOOD HILL LANE,LANE,10381,424.8146056
HARVEST LANE,LANE,10385,1263.333838
HAWES LOOP,LOOP,10386,576.4190758
TRANQUIL LANE,LANE,10389,152.9498725
HERON HLLW,HLLW,10395,303.245583
LAKE EGMONT RD,RD,10576,2519.314829
LAKEHILL DR,DR,10577,772.660599
ST MARGARETS BAY RD,RD,10434,2928.529101
HOMEWOOD GRV,GRV,16064,427.433332
WILLIS LANE,LANE,16423,391.5025336
ELAINE DR,DR,15289,263.3941207
HARBOUR LANE,LANE,10377,128.1641887
HARBOUR VIEW DR,DR,10379,950.3982442
HARDMAN LANE,LANE,10380,98.29068567
GRANTER RD,RD,5086,306.3948098
KILLARNEY DR,DR,5099,309.7518584
ZINCK RD,RD,5622,421.999254
MUSHROOM RD,RD,8271,197.2194454
KENT DR,DR,7917,313.4276305
KIMARA DR,DR,7924,338.6598908
HIGH TIMBER DR,DR,15604,1657.624107
BRACKETT CRT,CRT,7138,222.7738762
BRANDON DR,DR,7143,314.3070102
BRANDY CRT,CRT,7144,1001.1035
BRANT ST,ST,7145,396.9138842
BREAKWATER RD,RD,7146,555.839834
DOVER CRT,CRT,7433,173.5701874
DOWNEY RD,RD,7434,983.6020776
DOWNIE DR,DR,7435,624.0678919
DRAKE CRES,CRES,7438,477.4623422
DRYSDALE RD,RD,7441,265.207616
DUCK RD,RD,7442,243.4978667
HEAD HARBOUR DR,DR,7727,662.8391197
DAVIDSONS RD,RD,10257,512.7319895
QUINLAN DR,DR,17038,1253.699712
KETCH HARBOUR RD,RD,10557,2342.110217
ROCK RD,RD,15090,2194.424608
BALDWIN DR,DR,16180,567.7791946
OMEGA CRT,CRT,16187,170.8124249
BEACHSIDE LANE,LANE,16304,365.7008448
CAMP NEDOOAE RD,RD,16285,1578.346403
CIRRUS LANE,LANE,16286,647.4795377
CROUCHER ISLAND WA,WA,15731,1586.368104
GREENOCK DR,DR,15694,260.4920825
MARY ELIZABETH DR,DR,15695,214.9568606
HOLLYBERRY LANE,LANE,15696,211.2792163
WILDFLOWER LANE,LANE,15697,183.1650079
TREELINE CRT,CRT,15698,218.5180636
SHOEMAKER DR,DR,16028,128.5840661
WENDYBROOK DR,DR,15507,1124.078742
HIGHWAY 224, ,16376,2863.961204
JUNEBERRY LANE,LANE,16066,236.7257259
STONEHENGE LANE,LANE,16067,166.9889225
CROWELL RD,RD,7369,7607.36055
FISHER DR,DR,15509,1018.439488
KENSINGTON CRT,CRT,15516,139.8879711
MAJOR CRT,CRT,15517,375.8862565
OLD ANNAPOLIS RD,RD,15520,404.7528174
HARBOUR BREEZE WAY,WAY,15522,515.0544368
WESTMINISTER CRT,CRT,15523,596.5082463
LONDONBERRY DR,DR,15524,1213.474719
LOWER PROSPECT RD,RD,16087,1571.540021
MARRSVIEW LANE,LANE,16088,103.0725408
MCALPINE LANE,LANE,16089,261.1411521
MERLE HARRIE RD,RD,16090,131.3257739
NORMS LANE,LANE,16092,173.0304659
DEMPSTER CRES,CRES,7405,1359.836262
DENFORD RD,RD,7406,509.1987016
DEVILS HILL RD,RD,7409,532.8838684
DEVONPORT AVE,AVE,7410,1066.218019
DEVONSHIRE DR,DR,7411,784.9319854
DEWOLFES RD,RD,7412,488.8035091
FIDDLERS GRN,GRN,7538,565.4189401
FIRESIDE DR,DR,7543,551.9893977
BEARTOOTH WAY,WAY,16036,361.9908983
WYNDENFOG LANE,LANE,9208,290.765917
PEBBLECREEK CRES,CRES,16801,880.9756461
BURNABY LANE,LANE,16803,417.9283131
HAVENBROOK HILL,HILL,16647,320.5366184
BLACKBURN LANE,LANE,16080,145.2816003
GRIZZLYBEAR LANE,LANE,16395,217.4773756
ROYAL DORNOCH DR,DR,15525,956.2479153
BRACKENDALE LANE,LANE,7137,1151.055613
DENISE DR,DR,7407,475.3890721
HIGHWAY 7, ,10479,6502.67565
PROSPECT RIVER CRT,CRT,10806,683.2538581
EARLE RETSON DR,DR,16160,169.7102348
ROBLEA DR,DR,6569,362.3542746
SELMA DR,DR,6600,311.6284126
SKYVUE TERR,TERR,6615,232.7106232
SPAR CRES,CRES,6618,493.6816421
STEPHEN CROSS DR,DR,6631,582.4874182
BETTY ISLAND WA,WA,16011,10114.71077
CANOPY LANE,LANE,16014,349.8644857
PARKSIDE AVE,AVE,16015,401.8641334
COX LANE,LANE,16019,222.9194049
KEOUGH LANE,LANE,16020,198.6474385
PASTURE RD,RD,16318,610.2434027
SERENE LANE,LANE,16321,232.5030441
HEBB DR,DR,7732,665.5968012
HEBRIDEAN DR,DR,7733,1100.293485
COLLINGWOOD CRT,CRT,16665,351.7277232
GALWAY RD,RD,7602,181.9560092
SAMPSON LANE,LANE,16093,272.8628836
WOODRIDGE LANE,LANE,16094,83.98597184
PIONEER HILL,HILL,10796,356.0640613
POWERS DR,DR,10800,507.7040076
PROSPECT RD,RD,10804,7775.090572
HAVEN LANE,LANE,15176,1262.348397
COLINS RD,RD,10221,1227.552907
COLLEGE LAKE RD,RD,10222,1984.616611
COMMAND CRT,CRT,10224,116.8741789
COMMUNITY CENTER LANE,LANE,10225,415.8049984
CONO DR,DR,10228,1604.37479
EDGECOMBE CRES,CRES,7477,407.0622374
BERRY HILL DR,DR,15643,351.4569054
OLD SMOKEY LANE,LANE,10752,424.9014795
OLD TRUNK RD,RD,10753,2614.283218
LOUGHRAN DR,DR,8069,389.0006254
LOWER LAKEVILLE RD,RD,8072,1093.042985
WYSE RD,RD,11003,3963.088581
WESTRIDGE RD,RD,10982,1720.278519
SILVER COVE LANE,LANE,10879,541.2591896
SOUTH SHORE RD,RD,10893,5067.952895
AMEDEE DR,DR,15406,721.3250156
BRIDLE PATH,PATH,16224,374.1555703
PEGGYS COVE RD,RD,10444,5877.36785
NELSON DR,DR,10711,979.5670654
SHELBY DR,DR,10873,1559.123224
LA PIERRE CRES,CRES,6384,1556.325719
BEACH RD,RD,10111,1610.933972
JOCELYN LEE CRT,CRT,15597,242.7870688
DAWN DOUGLAS DR,DR,15600,646.554813
TURF LAKE RD,RD,15852,1991.563787
MELROSE DR,DR,15857,377.1505037
BRYNAWELON LANE,LANE,15814,1247.613353
CORMORANT LANE,LANE,15815,873.5305898
CHADWELL LANE,LANE,15816,193.8346817
BRAMSBURY LANE,LANE,15817,189.0223618
PEGGYS COVE RD,RD,15819,2323.102561
INVERARY DR,DR,6332,735.1099244
EAGLE LANE,LANE,7456,444.2621232
CLIFFORD LANE,LANE,15594,177.1388659
TUDOR LANE,LANE,15863,410.973989
WETMORE LANE,LANE,15737,240.4504664
TATTINGSTONE CRT,CRT,16065,588.3866262
BACK LAKE CRT,CRT,15603,249.3184623
ARTHUR ST,ST,40,95.11649634
PARKVIEW LANE,LANE,6513,299.4455124
HILLVIEW DR,DR,6323,493.481386
ROSEHILL DR,DR,6580,491.0609859
GEORGIAN CRT,CRT,6266,156.9796376
EVELYN WOOD PL,PL,7516,448.2397089
MARKIES RD,RD,10636,610.9009768
FELLESMERE LANE,LANE,16220,331.4001766
GOLF CLUB RD,RD,10353,581.9229736
AWALT LANE,LANE,10093,317.6398406
SHANKEL RD,RD,10754,622.0177887
ORCHARD DR,DR,10757,326.2457515
PARK LAKE AVE,AVE,10765,180.524961
HAULING RD,RD,16896,338.1675232
HIGHWAY 111 EB EXIT 8 ON RAMP,RAMP,16541,754.21387
HIGHWAY 111 EB EXIT 8 OFF RAMP,RAMP,16542,696.833014
HIGHWAY 224, ,10422,7780.953091
HIGHWAY 277, ,10424,7029.751721
HIGHWAY 277, ,10425,1238.186181
HIGHWAY 111 WB EXIT 8 ON RAMP,RAMP,16539,619.6373493
HIGHWAY 101,,16993,13278.58636
HOLLYWOOD DR,DR,10503,641.4743219
HONEY CRT,CRT,10504,277.6240259
HUBLEYS RD,RD,10509,1596.882956
INDIAN RIVER RD,RD,10516,244.5723183
INVERARY POINT LANE,LANE,10517,462.7618607
CAUSEWAY RD,RD,10520,819.4825744
ST MARYS RD,RD,10910,7768.64252
CARLISLE DR,DR,7217,1009.699155
TRADEWIND CRT,CRT,16401,306.7231373
ARCHERS LANE,LANE,16402,344.0799899
BARONESS CL,CL,16403,631.6579627
OAKWOOD CRT,CRT,6494,380.1989054
WESTWOOD DR,DR,6700,373.0987256
STEVENS RD,RD,6633,492.0321159
WHITE ST,ST,6704,905.2128094
VETERANS AVE,AVE,6677,272.5769943
BACK COVE RD,RD,10094,625.9574024
BACK LANE,LANE,10095,468.9877472
SESIP NOODAK WAY,WAY,10864,1884.059344
LANDOR RD,RD,15206,231.8141393
CABIN LANE,LANE,15207,249.6879014
BRUCE DR,DR,15208,849.8380917
TWIN BRIDGES LOOP,LOOP,15209,746.2037783
LITTLE PARTRIDGE RIVER LANE,LANE,15212,295.8484479
ROBINA DR,DR,15213,345.9948219
JOHN WOOD RD,RD,15216,544.376362
DOMINION CRES,CRES,10275,1097.885166
DOYLE DR,DR,10279,234.449546
EAGLE POINT LANE,LANE,10282,248.2054031
EARL CRT,CRT,10283,769.6450057
NEARWATER LANE,LANE,16136,423.1187674
TRAILSIDE RD,RD,16138,340.2078267
ST MARGARETS BAY RD,RD,10426,2229.141481
PURCELL RD,RD,10808,448.6061794
PYE RD,RD,10810,277.7111499
BRIDGES LANE,LANE,10827,505.8395336
GILBERT LANE,LANE,16141,378.2309906
HEADLANDS LANE,LANE,16143,178.6046758
JAPHETH LANE,LANE,16144,177.9854913
OCEANVISTA LANE,LANE,16145,209.2745087
FRANK GEORGES ISLAND WA,WA,15753,5057.091944
TERN LANE,LANE,15754,286.21375
NELSON HILL RD,RD,7136,2875.63094
GRANDVIEW DR,DR,6285,551.6985438
ANDERSON ST,ST,6018,981.8913413
BROOKHOUSE RD,RD,6089,370.9042404
ROMA DR,DR,10833,547.0165643
ROWLINGS AVE,AVE,10837,679.0840955
RUPERT HUBLEY DR,DR,10839,173.6050411
COVE RD,RD,10238,333.4917835
CRAIG DR,DR,10242,443.8435143
CRANBERRY LANE,LANE,10244,238.6599464
WEST JEDDORE RD,RD,10969,8870.712485
FREDERICK LAKE WA,WA,16190,14653.31101
DAVE RD,RD,16191,516.1891711
DEERMIST DR,DR,16195,847.8780161
BURDEN BLVD,BLVD,16038,546.0691487
OLEARY DR,DR,16039,1106.885157
CREEKSIDE LANE,LANE,16333,346.5306519
LITTLE JESSUS LANE,LANE,16334,646.399581
WESTERN PKY,PKY,66722,981.9433307
TURTLEHEAD LANE,LANE,66789,287.1592628
MOONSTONE LANE,LANE,17079,71.85153615
WESTWOOD BLVD,BLVD,5559,8370.478316
AGENCY DR,DR,15675,211.6559777
HUMBOLT LANE,LANE,16103,151.268469
LONG BEACH RD,RD,8057,641.5130718
HIGHWAY 111 WB EXIT 6 ON RAMP,RAMP,15150,743.8136767
LOWTHER LANE,LANE,17045,171.74998
RIFLE RANGE LANE,LANE,16763,1618.407828
HIGHWAY 118 NB EXIT 13W OFF RAMP,RAMP,15168,2484.260625
HIGHWAY 118 NB EXIT 13E OFF RAMP,RAMP,15169,1387.819638
PEGGYS POINT RD,RD,8426,1097.122639
WEDGEWOOD CRT,CRT,6696,296.5382167
WOODHAVEN CL,CL,16053,196.2654317
SURREY WAY,WAY,16199,298.2128803
IRWIN HUBLEY RD,RD,7826,772.1921588
AVALON LANE,LANE,10181,89.29979322
TAYLOR PARK RD,RD,8855,6994.660504
BIG HUBLEY LAKE DR,DR,10511,2933.664766
LATTER POND LANE,LANE,16936,220.1440658
UPANOVER LANE,LANE,16937,476.7424407
MACLENNAN DR,DR,15791,282.0909434
UNDER REVIEW  209 UN,UN,99999,342.983037
ATTENBOROUGH CRT,CRT,980,127.0218849
LYDGATE DR,DR,8088,252.2846056
YOUNG ST,ST,901,3106.184958
OCHTERLONEY ST,ST,6496,1405.140981
COW BAY RD,RD,10239,5842.417424
PURCELLS COVE RD,RD,670,9439.52591
LIMERICK RD,RD,926,316.2657854
MARINE GTWY,GTWY,10635,5155.817796
MARINE DR,DR,525,94.20322313
ELIZABETH DR,DR,291,360.1497036
MASTHEAD CRT,CRT,15823,164.2689764
LADY HAMMOND RD,RD,463,1836.314212
SUNSET AVE,AVE,796,417.9203678
SHIPSIDE LANE,LANE,908,101.6591473
CHEBUCTO RD,RD,169,4138.388982
JOHN BRACKETT DR,DR,10527,4371.586245
DANFORTH RD,RD,15505,245.0278415
PORTLAND ST,ST,6536,10325.41144
WALCOT RUN,RUN,16680,623.8557298
PENNINGTON ST,ST,636,296.8444306
WALTON DR,DR,846,658.8984812
ASCOT AVE,AVE,44,113.6842238
ASHBURN AVE,AVE,45,730.9061276
FIELDING AVE,AVE,315,354.8230898
BARNSTEAD LANE,LANE,16930,310.2853803
ALDER CRES,CRES,6927,1328.289256
IRVING AVE,AVE,7825,207.9658967
CANDLEWOOD LANE,LANE,7206,513.1821384
PARBURY LANE,LANE,16895,274.3201543
DRYSDALE RD,RD,268,1261.928104
BEECH ST,ST,71,1549.8108
EDGEHILL RD,RD,281,550.298681
CATAMARAN RD,RD,157,351.4562718
YEADON ST,ST,897,159.5973328
ROBIE ST RAMP,RAMP,99999,708.7619865
BILLYBELL WAY,WAY,66824,1905.208987
MARRIOTT ST,ST,530,359.1888726
HIGHWAY 102,,4432,6188.257373
HIGHWAY 111 WB EXIT 5 ON RAMP,RAMP,15148,424.4932358
ROY ST,ST,722,141.510201
GLEBE ST,ST,349,961.9441002
THISTLE ST,ST,6653,1914.697268
MELANSON LANE,LANE,16259,310.5644083
WINDMILL RD,RD,6711,10044.71147
EAST JEDDORE RD,RD,10287,5619.730303
MACKEREL POINT RD,RD,8105,248.9153356
STONE GATE DR,DR,15554,501.9082923
STARFLOWER WAY,WAY,16794,1412.162824
BOSUN RUN,RUN,15688,729.1639746
BALLANTRAE LANE,LANE,15771,133.4876085
LYLE ST,ST,6413,550.999733
BALD EAGLE PL,PL,1091,217.8962651
RUSSELL ST,ST,725,1141.017155
ARMBRO LANE,LANE,6965,459.6533912
MYSTIC RG,RG,16091,315.3420401
TORPEDO LANE,LANE,17031,160.9850473
KAYE ST,ST,439,1090.382605
CANDACE LANE,LANE,66766,448.6402213
LYNWOOD DR,DR,6417,433.930879
BRADBURY LANE,LANE,66730,134.835752
HERRING COVE RD,RD,395,11205.35468
MAXWELL AVE,AVE,534,293.1919724
VINCENT ST,ST,16570,592.2856587
GRAND DESERT STATION RD,RD,7644,1187.597345
OLD SAMBRO RD,RD,613,6215.047718
HIGHWAY 111 EB EXIT 1 ON RAMP,RAMP,15122,170.7206004
LOGGEN RD,RD,8054,994.0758716
VISTA DR,DR,5524,156.8488583
PENNY AVE,AVE,637,282.0762806
STONEWICK CRSS,CRSS,15488,1033.403489
JAYCOR CRT,CRT,15556,244.4171848
FENERTY RD,RD,308,267.865452
MOOSELAND RD,RD,8248,21943.89591
LAWNWOOD AVE,AVE,472,335.1258819
RUTHERFORD ST,ST,16735,567.9585604
BISON CRES,CRES,16728,919.2073449
ISLEVILLE ST,ST,421,1918.90119
CORONET AVE,AVE,216,424.5587478
TARTAN AVE,AVE,805,888.7345436
TRAVERTINE CRT,CRT,66727,286.4838014
BRICK LANE,LANE,17069,155.0744813
SACKVILLE DR,DR,16990,8207.831172
GREYSTONE DR,DR,410,1096.569133
HIGHWAY 118,,15083,21128.69375
JARVIS LANE,LANE,15637,280.757492
CUNARD ST,ST,235,1946.402026
HONEYDALE CRES,CRES,408,375.3886192
CORALBERRY PL,PL,17171,96.24115913
FELDSPAR CRES,CRES,1012,605.4837623
HIGHWAY 102 NB EXIT 0 ON RAMP,RAMP,1137,950.8402369
ALMON ST,ST,20,2560.030373
LAFITTE LANE,LANE,7950,380.3279063
BARKTON LANE,LANE,1050,405.4660526
THACKERAY CL,CL,1054,186.8633573
PATTON LANE,LANE,1067,162.4125453
ARMADA DR,DR,30,360.6228965
LYNNVILLE DR,DR,8093,394.6114008
POOL RD,RD,10979,3582.909863
SUPREME CRT,CRT,66679,293.3041562
ROSEMEADE AVE,AVE,716,551.6195088
MCLENNAN AVE,AVE,545,175.2629906
MERKEL BACK LANE,LANE,15315,188.5484726
LAKE WILLIAM LANE,LANE,16021,133.2904887
PETER SAULNIER DR,DR,912,339.3376965
FERNGROVE LANE,LANE,15761,433.6200806
FAIRMOUNT RD,RD,301,597.3564477
KENWOOD AVE,AVE,452,190.886656
CRABAPPLE LANE,LANE,864,102.2816775
COPPERMOON CRT,CRT,17137,228.580362
RAMP FVO DV-B RAMP,RAMP,941,615.4643021
COBALT WALK,WALK,160,208.7176371
IDA ST,ST,416,110.29692
REGAL RD,RD,6557,1544.058053
BERMUDA AVE,AVE,81,105.788577
RAMP MAC-C RAMP,RAMP,969,427.8884771
MOUNTAIN RD,RD,577,977.3325147
TWIN OAKS RD,RD,826,164.2464662
FENWOOD RD,RD,310,812.0266369
CABOT BACK LANE,LANE,15316,184.9464418
WHALEN AVE,AVE,929,178.9808265
SALTSTONE LANE,LANE,16632,268.2102035
STRAWBERRY HILL ST,ST,788,684.892431
CARLTON ST,ST,150,330.7624671
BEDFORD WINDSOR RAMP,RAMP,15249,175.0189493
MONTGOMERY CRT,CRT,1006,146.713606
SCHOOL AVE,AVE,742,1599.921002
CONVOY AVE,AVE,209,1373.562714
ALAN ST,ST,6923,1011.916726
CENTURY ST,ST,6924,122.7129689
HILLSDALE CRES,CRES,7771,349.6158578
ACADIA LANE,LANE,9921,263.7194293
KETCH HARBOUR RD,RD,10555,4136.411233
GRINDSTONE DR,DR,16544,650.9438738
DENTITH RD,RD,247,660.3008507
BRYCEDALE LANE,LANE,16526,83.04205699
HEATHER ST,ST,388,287.2668444
AEROTECH DR,DR,6918,3756.347772
BIRCHES DR,DR,88,105.4290441
RAMP MAC-T RAMP,RAMP,1096,101.7318329
ENID AVE,AVE,66842,122.2185786
MELVILLE AVE,AVE,552,545.2447445
BOYNE CRT,CRT,66735,323.5438487
VESTRY ST,ST,836,682.4659823
KATRINA CRES,CRES,16809,395.1671406
LOCHBURN LANE,LANE,6158,229.9773624
HIGHWAY 111 EB EXIT 5 ON RAMP,RAMP,15146,481.6067069
DUNCAN ST,ST,275,726.9137736
PARKMOOR AVE,AVE,628,394.1316597
BEARING LANE,LANE,66841,382.6309546
BURNS DR,DR,144,292.7932777
MARITIME WAY,WAY,66827,239.3183988
RAMP MAC-J RAMP,RAMP,953,1050.578539
RIVER RD,RD,696,856.4775437
RAMP MAC-R RAMP,RAMP,958,1068.761931
LYNNETT RD,RD,503,476.2468765
LOUGHBOROUGH LANE,LANE,16532,79.69661113
BIRCHWOOD DR,DR,91,185.203966
FIRST AVE,AVE,7544,395.2832576
ALAMIR CRT,CRT,66821,118.1587679
WESTERWALD ST,ST,15839,356.0020526
KELLY ST,ST,445,387.0492101
WYNDROCK DR,DR,895,986.957371
CONNOLLY ST,ST,207,2474.788419
WOODBINE AVE,AVE,886,110.5833661
INDIGO WALK,WALK,230,288.4014764
LAVENDER WALK,WALK,318,784.6279592
BRAEBURN RD,RD,118,237.3543883
BRIDGET AVE,AVE,127,499.5622813
LAKEHIGH CRES,CRES,7971,415.2581915
DUTCH VILLAGE RD,RD,278,1747.604544
ANTLER WAY,WAY,66833,526.3590811
MANSION AVE,AVE,518,871.9419738
SALTO DR,DR,8606,541.1983187
JARRETT DR,DR,10524,517.7166207
HUNTSMAN LANE,LANE,66837,172.0714538
MELTON AVE,AVE,550,253.0369261
BELL RD,RD,73,1285.364782
A MURRAY MACKAY BRDG,BRDG,4011,2185.679012
BEACHSTONE DR,DR,16543,671.7506474
UNDER REVIEW  266 UN,UN,99999,94.94990452
FATHOM CRT,CRT,15822,269.7351904
SAILBOAT LANE,LANE,16827,88.55925266
ST MARGARETS BAY RD,RD,730,7351.422102
HERBERT RD,RD,394,169.0984772
HILFORD ST,ST,399,82.05157719
PARKHILL RD,RD,627,1067.327022
ST PAULS ST,ST,735,313.3624695
BROOKDALE CRES,CRES,6087,863.639037
BRIGHTSIDE CRT,CRT,66829,124.8808652
KANE BACK LANE,LANE,15310,194.2325188
CHARLES MILLS WAY,WAY,7255,184.0916649
MAGILL RD,RD,66822,2059.427114
LEWIS ST,ST,481,374.5755131
RAMP MAC-D RAMP,RAMP,948,322.930033
WESTPOINT DR,DR,15329,946.1929953
HOLY STONE ON THE SEA RD,RD,7786,275.530338
CROWN CRES,CRES,4372,139.2424614
YELLOWTAIL RG,RG,66838,373.6043208
KENCREST AVE,AVE,447,670.3012569
QUARRY RD,RD,671,491.7237175
GANGWAY RD,RD,16734,108.529467
ABRAMS WAY,WAY,1140,720.0585362
FLEETVIEW DR,DR,15687,1744.364003
YOULD CRT,CRT,66840,94.15358067
CAIRNWELL CL,CL,16535,125.0840584
LOVELL LANE,LANE,16355,219.9769286
SHANNON RD,RD,8683,523.5511657
PORTLAND HILLS DR,DR,15544,3276.647346
LETSON CRT,CRT,937,144.342147
COMPTON AVE,AVE,203,307.9989913
GAINSBOROUGH PL,PL,1013,221.484483
FORWARD AVE,AVE,329,415.2271693
MURDOCK LANE,LANE,16317,289.1471393
GRENOBLE CRT,CRT,66815,310.1971964
UMLAHS DR,DR,828,172.4705398
FLEET CLUB RD,RD,16747,95.25274049
CRANSTON AVE,AVE,6162,457.9297011
MARIE AVE,AVE,524,108.5793001
OLD SAMBRO RD,RD,10750,7783.899637
MCMULLEN RD,RD,513,154.996488
QUINPOOL RD,RD,675,3855.424167
CLEARVIEW ST,ST,184,375.6125699
CHERRY LANE,LANE,171,222.1176292
POTTERY LANE,LANE,976,167.7719592
ARDWELL AVE,AVE,27,242.3076023
DRUMMOND CRT,CRT,267,427.3741345
FAULKNER ST,ST,6236,555.7824362
MORNINGSIDE DR,DR,575,448.4131202
NESS LANE,LANE,16533,76.99186891
PUDDLE HILL LANE,LANE,10807,207.4666
BAYERS RD,RD,63,3722.73984
ARVIDA AVE,AVE,43,432.414598
SHAMOUS ST,ST,66816,571.9573917
RAITHPARK LANE,LANE,16531,85.22237247
CRANBERRY CRT,CRT,222,162.927794
LUKA LANE,LANE,66830,402.5495291
FIRST POND DR,DR,7550,654.1237806
BRYDEN AVE,AVE,142,300.2158985
FARRIS LANE,LANE,16269,191.3812065
KENDALL CRT,CRT,7911,140.0607621
AZURE CRT,CRT,66779,1085.176179
FRANCIE DR,DR,7581,414.4632399
HILLSIDE AVE,AVE,402,205.6614684
GUILDWOOD CRES,CRES,370,378.7481232
ARMSHORE DR,DR,36,386.786689
GREENHILL RD,RD,7661,708.6110113
SEBASTIAN ST,ST,747,405.3296051
MARTINS LANE,LANE,8152,110.4350817
CEDARBANK TERR,TERR,15607,188.7006315
RAMP MAC-H RAMP,RAMP,952,315.2642666
NIOBE GATE BRDG,BRDG,16820,53.94577389
HALLS RD,RD,371,169.9278112
BRUNSWICK ST,ST,140,3101.684176
KATE CRT,CRT,15254,99.49327339
HIGHWAY 357, ,10457,19700.59016
LINCOLN CRSS,CRSS,865,909.9519987
STAIRS ST,ST,776,644.6636756
HENNESSEY BACK LANE,LANE,15309,192.9472596
RAMP MAC-F RAMP,RAMP,950,359.8207548
SIDE RD,RD,16736,100.0137262
SULLIVAN TERR,TERR,791,78.51850375
ANGUS L MACDONALD BRDG,BRDG,4010,1018.995342
LIER RG,RG,16810,896.4796162
GARDEN VIEW DR,DR,7606,377.9128039
WINDSOR ST,ST,877,5437.917947
RAMP MAC-G RAMP,RAMP,951,219.4405406
CALDWELL RD,RD,7194,8714.554156
PROVO WALLIS ST,ST,16751,1790.703895
HIGHWAY 111 WB EXIT 1 OFF RAMP,RAMP,15120,927.7530549
PEACEFUL PL,PL,66756,88.71292988
UNDER REVIEW  265 UN,UN,99999,120.6039551
AMIRAULT CRT,CRT,15685,324.6236012
BALCOMES DR,DR,55,377.2251185
SHEPHERD RD,RD,918,391.7760754
HIGHFIELD ST,ST,917,322.8813164
SEAVIEW AVE,AVE,745,123.7234188
LINDEN LANE,LANE,484,229.0011978
STANLEY BACK LANE,LANE,15313,195.5970668
UNDER REVIEW  267 UN,UN,99999,104.3310416
ASHTON LANE,LANE,1046,370.2712635
CROWN DR,DR,15570,686.7529931
HARTLEN AVE,AVE,382,830.2709777
DRUMDONALD RD,RD,904,554.2481621
WILDWOOD AVE,AVE,866,288.1149738
CHOCOLATE LAKE RD,RD,176,327.0411417
REDWOOD AVE,AVE,684,1031.822764
THICKET DR,DR,16795,1719.709913
OUTRIGGER CRES,CRES,15686,409.3714467
DERBY DR,DR,15587,128.8209531
MONT BLANC TERR,TERR,15672,340.2891997
LAYTON RD,RD,474,449.6945954
CLEVELAND POINT RD,RD,10215,351.3481023
MASCARENE DR,DR,533,180.1798355
LARRY UTECK BLVD,BLVD,15542,4095.897614
ATHLONE AVE,AVE,47,221.2966063
NORTH MARGINAL RD,RD,1089,2215.958976
SENTINAL SQ,SQ,751,214.897701
RAMP FVO DV-K RAMP,RAMP,942,355.748194
FERNDALE DR,DR,314,99.17427177
WARD AVE,AVE,847,111.2244661
QUARTZ DR,DR,17030,305.885585
FERGUSONS COVE RD,RD,4391,415.3946837
TOWERVIEW DR,DR,819,728.0317457
LEAMAN ST,ST,475,565.9317561
PRINCESS MARGARET BLVD,BLVD,6545,3042.494498
OLD HARVEY LANE,LANE,8347,791.2787419
ALDERGROVE DR,DR,15,246.9070677
MATHERS CRT,CRT,8163,111.651065
CRESCENT AVE,AVE,224,276.6653989
NEWBERY ST,ST,585,490.4650012
TRIMBLE CRT,CRT,16644,203.5741173
RECTOR ST,ST,683,732.9592182
ANGUS L MACDONALD BRDG,BRDG,16246,1765.712314
TRANSOM DR,DR,15584,1454.278459
FEATHER LANE,LANE,16889,77.42407903
LEARNING LANE,LANE,16811,103.3136654
OAKRIDGE DR,DR,8336,1119.147999
CABOT PL,PL,145,373.7230824
AUBURN AVE,AVE,49,774.7846482
CHURCH ST,ST,6136,208.4136036
CLUB RD,RD,7299,1017.096601
IRISWEG DR,DR,7824,2898.276478
ONYX CRES,CRES,66725,548.1238724
HILLARY ST,ST,400,136.8703814
IRISHTOWN RD,RD,6527,260.0515029
NANTUCKET AVE,AVE,6478,994.7398281
MAGENTA DR,DR,66689,2833.421623
ROCKINGSTONE RD,RD,705,1463.047911
DRONACHY LANE,LANE,16528,127.2847836
SEVENTH ST,ST,10866,433.5090813
STEVEN MURPHY DR,DR,8791,1408.065541
BARKHOUSE RD,RD,7027,499.3673412
